category_id,comment_count,comments_disabled,days_since_publication,has_description,is_successful,is_sucessfull,likes_ratio,progress,publish_time,ratings_disabled,tags_quantity,title_size,video_error_or_removed
2,11940,False,7,True,False,,0.9682335541122757,111777,2017-11-27,False,17,83,False
4,2396,False,12,True,False,,0.956416144131414,16647,2018-04-04,False,18,34,False
4,5263,False,7,True,True,,0.9714959205330271,744337,2018-06-07,False,10,38,False
2,2350,False,6,True,False,,0.9945105215004575,39616,2017-11-28,False,11,47,False
2,2521,False,9,True,False,,0.948469387755102,20673,2018-03-29,False,7,14,False
2,423,False,1,True,False,,0.9600956233909526,361213,2018-02-20,False,38,41,False
2,6109,False,10,True,False,,0.9407744874715261,97479,2018-05-04,False,29,33,False
3,478,False,6,True,False,,0.8796680497925311,4283,2017-12-06,False,8,26,False
1,31844,False,6,True,True,,0.990612381853621,549931,2018-02-23,False,8,43,False
2,463,False,3,True,False,,0.9738058551617874,67740,2017-12-09,False,41,50,False
2,6455,False,1,True,False,,0.8639324844536571,1863491,2018-06-12,False,33,76,False
2,912,False,2,True,False,,0.7811226089683286,351110,2018-02-03,False,17,41,False
3,5842,False,8,True,False,,0.5156535648994516,27721,2018-03-24,False,21,53,False
2,2010,False,3,True,False,,0.9800800741573477,462993,2018-03-02,False,8,41,False
1,1899,False,7,True,False,,0.9907901707486043,90617,2017-12-15,False,14,23,False
2,27094,False,29,True,True,,0.9716029237622645,370672,2018-05-11,False,10,42,False
2,11483,False,9,True,True,,0.9101277622415967,263602,2017-12-29,False,25,54,False
4,604,False,6,True,False,,0.9837451709308258,82748,2018-01-20,False,33,67,False
2,117,False,9,True,False,,0.9631199660873251,16695,2018-02-15,False,7,42,False
4,96,False,2,True,False,,0.9055509527754764,14281,2018-01-24,False,39,52,False
2,181,False,5,True,False,,0.9801679888007466,3484,2018-01-09,False,2,30,False
0,5622,False,8,True,True,,0.8155014892406546,274114,2017-11-20,False,23,37,False
1,1431,False,21,True,True,,0.9904578336188844,98537,2018-05-24,False,4,32,False
2,367,False,7,True,False,,0.9194366197183098,30757,2017-11-23,False,26,35,False
4,23,False,3,True,False,,0.9905956112852664,3425,2018-01-13,False,23,28,False
3,19119,False,8,True,True,,0.960707668670071,163793,2018-02-01,False,26,51,False
2,18021,False,7,True,False,,0.9968376027679904,108037,2018-01-02,False,8,15,False
2,1525,False,15,True,False,,0.9720581049264804,41024,2018-03-22,False,32,46,False
4,2386,False,6,True,False,,0.9793084915800788,26993,2017-11-22,False,12,29,False
4,6,False,827,True,False,,0.9583333333333334,70,2015-09-03,False,5,63,False
1,233,False,2203,True,False,,0.93048128342246,119,2011-11-20,False,20,62,False
1,11060,False,8,True,True,,0.9706319763356159,380531,2017-11-27,False,35,44,False
2,1098,False,2,True,False,,0.9338327091136079,22402,2017-11-18,False,7,44,False
3,24228,False,5,True,True,,0.5084490906487183,281361,2018-05-23,False,6,52,False
1,5290,False,7,True,True,,0.9846002101839403,654618,2017-11-16,False,11,32,False
2,85,False,1,True,False,,0.9682947729220223,71425,2017-12-21,False,29,42,False
2,2497,False,7,True,False,,0.9494741655235482,107217,2018-04-16,False,40,91,False
2,2328,False,9,True,False,,0.9233409610983981,17676,2017-12-19,False,7,14,False
4,3968,False,5,True,False,,0.9830910019974916,72889,2018-01-04,False,20,34,False
2,0,True,16,True,False,,,31996,2018-03-21,True,4,58,False
4,1372,False,6,True,False,,0.9886929667264396,87187,2017-11-15,False,28,77,False
2,94,False,5,True,False,,0.9873928391326273,1997,2017-12-06,False,7,51,False
4,12479,False,13,True,True,,0.9683845942654399,164971,2018-05-17,False,12,48,False
4,1380,False,7,True,False,,0.9387545033453423,54417,2018-01-16,False,2,50,False
2,3178,False,13,True,False,,0.930121053880845,59972,2018-03-14,False,6,55,False
4,3738,False,8,True,False,,0.9753263570503622,217593,2018-02-08,False,31,54,False
2,33900,False,8,True,True,,0.9792469473977437,342235,2018-01-16,False,8,30,False
1,64390,False,6,True,True,,0.9268923971613635,3306110,2018-06-08,False,33,99,False
4,1830,False,6,True,False,,0.9688222471761675,33077,2018-01-20,False,31,58,False
1,10677,False,19,True,True,,0.99015151272123,500032,2018-04-26,False,6,36,False
4,147,False,13,True,False,,0.9013477088948787,3862,2018-02-18,False,32,61,False
2,292,False,10,True,False,,0.9604159677960415,2206,2018-03-05,False,1,19,False
4,19219,False,3,True,False,,0.9808728615997621,265609,2018-02-18,False,51,10,False
1,14270,False,8,True,True,,0.9563300640215502,696103,2017-11-22,False,1,27,False
3,69,False,6,True,False,,0.5606060606060606,895,2018-01-19,False,5,58,False
4,1097,False,12,True,False,,0.9824109173616377,23585,2018-03-09,False,10,41,False
4,625,False,6,True,False,,0.9752771618625277,14038,2018-01-21,False,20,69,False
4,65181,False,9,True,True,,0.2509949869593199,908285,2018-02-19,False,23,65,False
2,348,False,7,True,True,,0.8914438502673797,2652240,2018-01-30,False,29,69,False
4,1649,False,27,True,False,,0.9734517088307546,23431,2018-05-10,False,33,44,False
0,1528,False,7,True,True,,0.9576539449322105,318252,2018-01-30,False,31,38,False
4,25,False,7,True,False,,0.9190751445086706,1170,2018-02-06,False,4,40,False
2,4737,False,7,True,True,,0.8629844657147341,297292,2018-01-28,False,48,57,False
2,1948,False,7,True,False,,0.9770315044645365,16046,2018-01-05,False,10,26,False
1,1266,False,6,True,False,,0.9942276422764228,7916,2018-01-31,False,14,61,False
2,2748,False,8,True,False,,0.9346027916594865,45545,2018-02-18,False,8,29,False
1,3347,False,9,True,False,,0.9796284161430829,84198,2018-02-09,False,10,28,False
2,4094,False,12,True,True,,0.920084926916633,292168,2017-12-22,False,9,18,False
3,888,False,6,True,False,,0.940139246253973,51679,2018-02-15,False,32,65,False
1,205,False,9,True,False,,0.947547974413646,5479,2017-12-18,False,6,20,False
1,961,False,6,True,False,,0.95312108297819,32159,2018-01-26,False,4,32,False
3,8,False,5,True,False,,0.7272727272727273,102,2017-12-08,False,5,46,False
1,1414,False,7,True,True,,0.9015589548415428,509705,2018-06-07,False,1,78,False
1,528,False,9,True,False,,0.9803441112235658,67412,2017-12-18,False,4,87,False
2,2030,False,6,True,False,,0.9965521934400944,6693,2018-01-16,False,37,21,False
2,248,False,6,True,False,,0.5322398190045249,6178,2017-12-26,False,37,79,False
4,53,False,4,True,False,,0.2564102564102564,154,2017-11-13,False,4,42,False
4,324,False,5,False,False,,0.925601750547046,6019,2017-11-27,False,14,76,False
1,51,False,5,False,False,,0.97165991902834,5140,2017-12-06,False,7,112,False
4,5557,False,10,True,False,,0.95096484271742,118708,2018-02-10,False,37,97,False
2,3530,False,3,True,False,,0.8677937915742794,8341,2017-11-19,False,10,56,False
3,1017,False,7,True,False,,0.6546583850931676,28778,2018-01-11,False,11,36,False
2,168,False,7,True,False,,0.7497129735935706,18937,2017-11-17,False,36,50,False
4,144,False,6,True,False,,0.9908431896222816,2645,2017-12-05,False,22,52,False
3,370,False,5,True,False,,0.770949720670391,5123,2018-02-01,False,1,61,False
0,670,False,6,True,False,,0.9566030677141788,13868,2017-11-25,False,12,77,False
1,13761,False,9,True,True,,0.9866823172670139,246386,2017-12-29,False,8,34,False
4,715,False,8,True,False,,0.9696333613210187,12167,2018-03-06,False,35,73,False
0,31,False,4,True,False,,0.9322916666666666,27518,2018-02-25,False,1,52,False
4,51282,False,8,True,True,,0.9854150834716864,2760879,2018-01-22,False,35,38,False
2,2147,False,2,True,False,,0.951581253137407,253666,2017-12-07,False,32,34,False
2,2316,False,7,True,False,,0.969017094017094,33430,2017-11-25,False,26,47,False
4,1833,False,6,True,False,,0.9237455551165548,50977,2017-11-14,False,27,53,False
1,12342,False,6,True,False,,0.9947885904874405,85506,2017-11-25,False,23,61,False
2,189,False,10,True,False,,0.9095713446858485,7472,2018-02-15,False,28,87,False
2,728,False,1,True,False,,0.986236802413273,210815,2017-11-21,False,11,60,False
3,3651,False,3,True,False,,0.9565619223659889,277319,2017-11-24,False,34,48,False
2,14867,False,13,True,True,,0.9644106667559469,300827,2018-03-25,False,12,40,False
4,6169,False,6,True,True,,0.9833363381152291,327628,2018-03-08,False,26,62,False
3,17,False,5,True,False,,0.8823529411764706,175,2018-01-20,False,10,53,False
3,542,False,6,True,False,,0.9795813138083943,66453,2018-01-30,False,30,39,False
0,102,False,6,True,False,,0.9591584158415841,2241,2017-12-12,False,3,80,False
0,625,False,5,True,False,,0.9325664418881396,3735,2017-11-28,False,15,25,False
2,2753,False,7,True,False,,0.9464254753510952,49355,2018-02-11,False,10,34,False
1,71176,False,9,True,True,,0.9648680291191783,3521323,2018-06-05,False,7,26,False
1,517232,False,27,True,True,,0.9359900174977003,7742538,2018-05-06,False,4,51,False
4,2266,False,1,True,False,,0.7536756389957023,392828,2018-05-31,False,30,98,False
2,7205,False,18,True,False,,0.9736106504950964,34778,2018-03-30,False,12,61,False
2,2193,False,12,True,False,,0.8029272619751626,80084,2017-12-23,False,38,57,False
1,6152,False,19,True,True,,0.9628435821844915,300698,2018-03-30,False,4,70,False
4,7122,False,3,True,False,,0.9877839936065761,113091,2018-02-05,False,16,28,False
1,532,False,8,True,False,,0.9721994255231843,32326,2017-11-21,False,22,71,False
2,436,False,13,True,False,,0.6204281891168599,29244,2018-03-07,False,7,68,False
1,106,False,5,True,False,,0.9936034115138592,2627,2017-12-14,False,8,29,False
2,2030,False,8,True,False,,0.9628760762310148,95687,2017-11-22,False,27,82,False
2,938,False,3,True,False,,0.9685718462213126,140778,2018-01-26,False,37,44,False
2,16332,False,7,True,True,,0.921165550371386,456981,2018-05-27,False,23,36,False
4,1796,False,7,True,False,,0.9884819356977129,34529,2017-11-30,False,12,18,False
2,2002,False,6,True,False,,0.8059452237808952,25165,2017-11-13,False,40,78,False
2,3060,False,6,True,False,,0.9819946091644205,122714,2018-01-03,False,49,84,False
4,20,False,9,True,False,,0.99375,84,2017-11-17,False,9,46,False
2,152,False,5,True,False,,0.9463869463869464,7795,2018-01-16,False,28,84,False
3,929,False,6,True,False,,0.9012345679012346,26993,2018-01-16,False,14,68,False
2,1880,False,16,True,False,,0.9749752524252623,17801,2018-03-29,False,25,53,False
4,7439,False,5,True,True,,0.989966389176464,454136,2018-06-09,False,39,68,False
2,5237,False,12,True,True,,0.8871677033398043,81746,2017-12-22,False,33,75,False
4,83660,False,4,True,True,,0.9961264311548654,973743,2018-02-25,False,22,43,False
3,0,True,2,True,False,,0.8184143222506394,8333,2018-02-28,False,27,91,False
2,483,False,8,True,False,,0.9675036927621861,698,2018-02-26,False,15,92,False
4,392,False,5,True,False,,0.9428670360110804,12870,2017-11-25,False,7,50,False
0,3,False,3,True,False,,,314,2018-01-16,True,27,44,False
2,2486,False,7,True,False,,0.9311328091246868,33108,2017-11-13,False,7,30,False
4,467,False,5,True,False,,0.6207351003075121,34983,2018-03-22,False,18,42,False
1,347,False,5,True,False,,0.9929118461789148,77263,2018-01-12,False,7,54,False
4,558,False,10,True,False,,0.9819558921808866,5734,2017-12-23,False,27,32,False
4,918,False,3,True,False,,0.9511328842620943,88339,2018-03-06,False,5,21,False
2,2388,False,1,True,True,,0.9542085190954503,2765121,2017-11-14,False,33,36,False
1,298,False,5,True,False,,0.9920882282426277,4856,2018-01-15,False,33,33,False
4,351,False,15,True,False,,0.9840216322517208,28473,2018-03-09,False,26,85,False
2,895,False,1,True,False,,0.9874858650584244,571176,2018-03-06,False,28,52,False
1,26945,False,11,True,True,,0.9648167029354923,1096449,2018-02-15,False,23,59,False
4,176,False,9,True,False,,0.9877542548775425,23508,2018-02-14,False,27,79,False
2,53,False,5,True,False,,0.8921568627450981,1174,2017-12-10,False,29,62,False
4,603,False,6,True,False,,0.9361076082387558,20039,2018-03-19,False,15,61,False
2,4278,False,7,True,False,,0.967136705976355,96971,2017-12-16,False,13,33,False
4,2427,False,7,True,False,,0.9636478251733558,31006,2018-02-03,False,40,98,False
4,123,False,8,True,False,,0.9620493358633776,133061,2018-01-31,False,41,54,False
2,846,False,1,True,False,,0.9785078292907584,211723,2018-01-16,False,25,57,False
2,0,False,106,True,False,,1.0,176,2017-10-08,False,1,52,False
2,154,False,8,True,False,,0.911062906724512,4861,2018-02-07,False,30,55,False
2,2688,False,7,True,False,,0.9953748782862707,122811,2018-01-05,False,29,50,False
2,257,False,7,True,False,,0.9750135795763172,2599,2017-11-28,False,10,38,False
2,700,False,13,True,False,,0.9933162802211404,3378,2018-03-06,False,24,49,False
2,1137,False,6,True,False,,0.9898767605633803,25881,2017-11-15,False,24,73,False
2,1701,False,17,True,False,,0.9439032155364534,9514,2018-04-08,False,4,45,False
4,2854,False,6,True,False,,0.982423711774816,36826,2018-03-20,False,19,45,False
3,1039,False,1,True,False,,0.8151950718685832,58231,2018-02-05,False,7,48,False
2,80500,False,7,True,True,,0.9874779221376738,731037,2018-01-20,False,22,18,False
1,223,False,5,True,False,,0.9556189726431805,23269,2018-01-27,False,11,45,False
4,587,False,15,True,False,,0.9825794621026895,21144,2018-05-19,False,40,46,False
3,940,False,9,True,False,,0.48120300751879697,1643,2018-02-23,False,10,46,False
4,746,False,1,True,False,,0.9245524296675192,242642,2018-01-18,False,24,72,False
2,2538,False,7,True,False,,0.8792200383757715,89824,2018-05-14,False,40,89,False
2,13,False,4,True,False,,0.8805970149253731,899,2017-11-27,False,17,63,False
2,2367,False,3,True,False,,0.49260660247592847,64368,2018-01-12,False,1,88,False
2,6826,False,29,True,False,,0.9702905061395627,24024,2018-05-10,False,25,18,False
4,784,False,10,True,False,,,47978,2017-12-25,True,14,100,False
2,125,False,3,True,False,,0.9295774647887324,8015,2018-01-05,False,31,54,False
3,4186,False,7,True,False,,0.9666666666666667,22215,2018-02-26,False,34,43,False
2,3259,False,7,True,False,,0.9713345774254988,82181,2018-02-01,False,33,49,False
3,297,False,7,True,False,,0.9515570934256056,1613,2017-11-21,False,9,65,False
4,1452,False,4,True,False,,0.9723257473634129,8470,2018-01-12,False,10,18,False
3,3276,False,4,True,False,,0.937256310281141,111923,2018-01-05,False,28,47,False
2,1657,False,6,True,False,,0.980448582310622,32438,2018-01-12,False,3,14,False
1,1679,False,6,True,False,,0.9886483886483887,64244,2017-11-27,False,1,65,False
2,927,False,11,True,False,,0.9733104799216454,25694,2018-05-03,False,1,58,False
3,447,False,3,True,False,,0.5085803432137286,4786,2018-01-22,False,28,89,False
2,4426,False,14,True,True,,0.9552024657243066,45371,2018-03-07,False,10,36,False
4,10030,False,7,True,False,,0.9843887101491664,59587,2018-01-17,False,9,50,False
2,1090,False,17,True,False,,0.8896779102206441,6165,2018-04-08,False,29,60,False
1,610,False,9,True,False,,0.9858541163850898,26300,2018-03-29,False,25,29,False
3,1188,False,6,True,False,,0.8356912732875753,101094,2017-12-12,False,38,59,False
2,4779,False,18,True,False,,0.9684917181122019,11799,2018-04-09,False,19,31,False
4,464,False,5,True,False,,0.9869158878504672,8328,2018-01-16,False,17,45,False
1,53,False,11,True,False,,0.9612817089452603,1004,2017-12-22,False,27,58,False
1,81388,False,13,True,True,,0.8327298699193582,2562223,2017-12-20,False,6,35,False
4,1063,False,3,True,False,,0.9875320865419875,41758,2018-02-18,False,51,48,False
1,394,False,7,True,False,,0.9722163902302471,99053,2018-02-01,False,9,40,False
2,889,False,21,True,False,,0.9819271467365859,21525,2018-05-04,False,34,41,False
1,558,False,2,True,False,,0.9144305307096005,85791,2017-11-20,False,21,30,False
1,2889,False,7,True,True,,0.9928814760845165,383302,2017-12-01,False,16,20,False
2,0,False,1552,False,False,,0.9130434782608695,51,2013-09-08,False,1,13,False
4,59,False,6,True,False,,0.9552529182879378,6082,2017-12-16,False,19,46,False
2,793,False,14,True,False,,0.983155878542054,8871,2018-04-05,False,13,25,False
2,2,False,7,True,False,,1.0,532,2017-11-15,False,1,50,False
4,2835,False,14,True,False,,0.9715938783128033,15880,2018-05-09,False,20,49,False
4,7882,False,1,True,False,,0.9825126943538907,1285754,2018-01-16,False,33,54,False
2,928,False,12,True,False,,0.9909659055751501,32195,2018-03-07,False,13,60,False
2,373,False,7,True,False,,0.9930713829884219,19656,2017-11-20,False,19,69,False
0,162,False,16,True,True,,0.9785061794734013,116568,2018-05-23,False,41,43,False
4,2172,False,7,True,False,,0.9115596994659183,64387,2017-11-23,False,7,27,False
3,3429,False,2,True,False,,0.9419861115436117,464709,2017-11-29,False,25,44,False
1,6656,False,13,True,True,,0.9790641404199475,698076,2018-02-22,False,19,62,False
1,3811,False,5,True,False,,0.9943038384361448,46865,2017-12-08,False,6,42,False
4,12,False,5,True,False,,0.9705727798213347,9517,2017-11-28,False,2,46,False
4,23254,False,14,True,True,,0.9667235808487675,487623,2018-03-13,False,30,25,False
2,571,False,11,True,False,,0.9862597859082921,8507,2017-12-22,False,19,33,False
4,1117,False,13,True,False,,0.9506837358161188,3120,2018-02-24,False,13,51,False
4,80,False,7,True,False,,0.9568874868559412,2123,2017-11-22,False,43,24,False
3,3459,False,8,True,False,,0.8859361727945637,112257,2018-01-23,False,12,79,False
1,2977,False,6,True,False,,0.9902678002592324,48100,2018-01-01,False,3,47,False
4,1163,False,14,True,False,,0.9663349471041779,27130,2018-03-14,False,17,40,False
4,1007,False,6,True,False,,0.9526489267626015,29282,2017-12-12,False,29,27,False
2,1,False,13,False,False,,1.0,74,2018-01-15,False,19,50,False
4,6890,False,5,True,True,,0.9374404100662159,821731,2018-04-14,False,23,64,False
3,138,False,4,True,False,,0.898989898989899,1138,2017-12-09,False,11,36,False
2,322,False,6,True,False,,0.32125984251968503,1083,2018-01-27,False,22,22,False
2,784,False,7,True,False,,0.9831130690161527,41630,2018-01-10,False,34,72,False
0,930,False,8,True,False,,0.9913570214966388,48503,2017-12-19,False,11,87,False
2,1104,False,2,True,False,,0.9212850377575835,184270,2018-01-03,False,39,61,False
2,0,True,28,True,False,,0.9316671939259727,68124,2018-01-09,False,1,60,False
1,93136,False,16,True,True,,0.9027325456172878,2097685,2018-05-04,False,6,21,False
2,763,False,1,True,False,,0.9713362939039161,355917,2017-12-15,False,30,63,False
2,15770,False,5,True,False,,0.9895204723898514,12076,2018-02-17,False,36,38,False
1,21392,False,13,True,True,,0.9916442198881115,656209,2017-12-20,False,7,42,False
0,267,False,5,True,False,,0.9785631517960602,8363,2018-01-30,False,10,22,False
2,0,False,62,True,False,,0.6666666666666666,76,2017-11-08,False,1,19,False
1,1797,False,7,True,False,,0.8906457206977456,100005,2018-01-10,False,4,30,False
4,5264,False,23,True,True,,0.8859141582625176,649784,2018-04-21,False,41,81,False
1,16609,False,7,True,True,,0.9792015880017645,804182,2018-05-16,False,4,63,False
1,4529,False,13,True,True,,0.9117109192342415,183656,2018-06-01,False,4,14,False
2,7554,False,12,True,True,,0.8839650512288642,166587,2018-05-30,False,13,27,False
4,39190,False,5,True,False,,0.9930670767072661,62404,2017-11-28,False,8,30,False
2,1683,False,3,True,False,,0.9092101511263188,425898,2018-03-12,False,40,97,False
2,891,False,4,True,False,,0.9777656444323111,309746,2018-05-15,False,29,43,False
0,21143,False,7,True,True,,0.96808947926357,212027,2018-01-09,False,21,68,False
4,66,False,4,True,False,,0.960352422907489,2374,2017-12-04,False,36,67,False
1,5304,False,6,True,False,,0.7680611868779949,79069,2017-11-26,False,22,56,False
4,2447,False,8,True,False,,0.9292753623188406,26311,2018-02-20,False,8,33,False
2,6734,False,4,True,False,,0.9829789333464897,73749,2017-12-09,False,12,31,False
2,2517,False,7,True,False,,0.9778483525208416,19263,2018-01-22,False,11,22,False
4,1277,False,11,True,False,,0.9853818979169204,8933,2018-03-27,False,29,62,False
2,33,False,4,True,False,,0.9278688524590164,109182,2018-01-09,False,22,29,False
4,3775,False,8,True,False,,0.9657041935351378,29419,2017-11-21,False,24,44,False
2,1734,False,8,True,False,,0.9976530288614018,2925,2018-02-15,False,21,12,False
2,334,False,2,True,False,,0.9321280833461009,242058,2018-01-17,False,24,44,False
2,5017,False,7,True,False,,0.9871226724429165,132140,2017-12-04,False,8,53,False
2,2066,False,6,True,False,,0.49805100790733936,13738,2017-11-09,False,1,87,False
0,120,False,7,True,False,,0.9882139619220308,865,2018-02-22,False,24,24,False
2,12679,False,18,True,True,,0.9397982694178485,58487,2018-05-27,False,31,53,False
0,2405,False,6,True,False,,0.9111727130288056,21464,2017-12-15,False,1,39,False
2,3537,False,19,True,False,,0.992030602486452,6198,2018-05-26,False,34,31,False
2,6341,False,7,True,False,,0.9913444309577482,172275,2017-11-27,False,27,39,False
4,417,False,13,True,False,,0.9929456625357483,5555,2018-03-13,False,11,22,False
4,195,False,6,True,False,,0.9695405265875064,35597,2018-01-12,False,18,66,False
1,3327,False,16,True,True,,0.9790733912738127,168544,2018-03-15,False,15,49,False
2,244,False,13,True,False,,0.9798640167364017,12919,2017-11-15,False,4,66,False
4,0,True,8,True,False,,0.6562216167120799,139056,2018-02-01,False,7,41,False
2,0,False,8,True,False,,1.0,144,2018-01-01,False,21,41,False
2,1145,False,6,True,False,,0.8956766917293233,38614,2018-01-25,False,44,36,False
2,2161,False,7,True,False,,0.9322217913920124,22846,2018-01-21,False,10,28,False
2,218,False,0,True,False,,0.8755274261603375,83425,2017-11-30,False,19,58,False
1,3259,False,6,True,False,,0.9931114912144301,109030,2018-01-10,False,4,28,False
4,249,False,2,True,False,,0.4831975560081466,32396,2018-01-24,False,10,43,False
2,8283,False,15,True,False,,0.9878672046435902,42088,2018-04-10,False,13,57,False
2,1083,False,3,True,False,,0.9759358288770054,268056,2018-03-20,False,38,43,False
4,1944,False,5,True,False,,0.9708760484622554,13732,2018-01-12,False,19,48,False
2,6392,False,9,True,False,,0.9795386497697228,122368,2018-03-05,False,29,32,False
1,1001,False,12,True,False,,0.9822267920094007,72829,2018-03-02,False,18,49,False
0,280,False,8,True,False,,0.9687004754358162,13675,2018-02-08,False,19,50,False
3,132,False,7,True,False,,0.9517045454545454,3308,2018-02-05,False,44,71,False
2,3598,False,3,True,False,,0.9795650858736934,177330,2018-06-11,False,24,38,False
0,387,False,4,True,False,,0.9866053578568572,130950,2018-05-07,False,24,76,False
2,618,False,6,True,False,,0.9927310488058152,146023,2017-12-05,False,1,45,False
4,763,False,14,True,False,,0.9863627872221185,44941,2018-03-13,False,27,79,False
2,891,False,7,True,False,,0.9845674076443307,6145,2018-01-24,False,4,46,False
4,3685,False,13,True,False,,0.9826003824091778,23556,2018-03-06,False,51,39,False
1,66540,False,11,False,True,,0.9778984767526284,1501675,2018-02-16,False,28,41,False
3,464,False,7,True,False,,0.8774509803921569,18647,2018-02-01,False,8,72,False
4,11465,False,17,True,True,,0.9725828071536915,28611,2018-04-08,False,23,57,False
4,3396,False,15,True,False,,0.9878863826232247,28149,2018-03-12,False,1,41,False
2,212,False,6,True,False,,0.993364299933643,15260,2017-12-14,False,29,72,False
2,1437,False,2,True,False,,0.9237414358057789,162784,2017-11-18,False,24,25,False
2,75,False,1,True,False,,0.9764942914707858,72821,2018-02-01,False,26,58,False
3,3840,False,8,True,False,,0.9191562799616491,84034,2017-12-28,False,43,32,False
3,4000,False,8,True,False,,0.9928421946559097,35765,2017-11-20,False,15,31,False
2,28864,False,26,True,False,,0.9844006813495503,20182,2018-04-18,False,9,23,False
1,6562,False,7,True,False,,0.9770411151458358,155224,2018-01-25,False,4,48,False
3,2543,False,5,True,False,,0.9550766152866821,161149,2017-11-30,False,14,38,False
4,7589,False,20,True,True,,0.9722067648253147,110669,2018-05-25,False,37,25,False
4,5766,False,9,True,False,,0.9733923978279508,17852,2017-12-20,False,31,56,False
2,4406,False,13,True,True,,0.9196131071380972,239779,2017-12-21,False,26,37,False
1,305,False,8,True,False,,0.9895119863013698,11075,2017-11-21,False,9,89,False
1,34274,False,3,True,True,,0.9942589871381499,758998,2018-01-13,False,10,34,False
4,1008,False,11,True,False,,0.9798756798756799,16422,2018-02-25,False,4,45,False
2,8253,False,22,True,True,,0.9599027259359801,57402,2018-05-23,False,13,54,False
2,3301,False,9,True,False,,0.9574727668845316,10365,2018-03-06,False,29,24,False
2,688,False,1,True,False,,0.858456821665815,169684,2018-03-19,False,44,62,False
0,12814,False,20,True,True,,0.9692910174689809,564105,2018-05-16,False,31,76,False
1,3344,False,7,True,False,,0.9165202459867423,191185,2017-12-10,False,44,89,False
4,81,False,4,True,False,,0.9692671394799054,584,2017-11-20,False,34,67,False
4,3064,False,6,True,False,,0.9563141139016625,42022,2018-04-01,False,20,34,False
2,2422,False,7,True,False,,0.9869041603503453,170749,2017-12-13,False,23,87,False
4,9,False,7,True,False,,0.8627450980392157,646,2017-11-20,False,11,31,False
4,47,False,5,True,False,,0.91875,3261,2017-11-09,False,41,88,False
4,617,False,8,True,False,,0.9514672686230248,92576,2018-02-05,False,20,80,False
3,1011,False,4,True,False,,0.763671875,1465,2018-02-16,False,5,91,False
4,9481,False,27,True,True,,0.9592355203356252,57768,2018-05-13,False,14,69,False
2,260,False,6,True,False,,0.9544401544401544,2180,2017-12-05,False,10,63,False
2,1,False,1534,True,False,,0.9733333333333334,37,2013-10-28,False,8,31,False
1,6774,False,25,True,True,,0.9729043333598804,86227,2018-05-20,False,8,37,False
2,154,False,5,True,False,,0.9411764705882353,11838,2017-11-14,False,13,63,False
2,4002,False,16,True,False,,0.9728793998845932,19550,2018-03-13,False,19,51,False
1,669,False,6,True,False,,0.9892367906066536,22152,2017-12-12,False,18,71,False
3,1280,False,4,True,False,,0.9588242746737615,50889,2018-01-10,False,23,43,False
2,24152,False,7,True,True,,0.9796186455549595,177938,2018-01-18,False,51,18,False
2,8886,False,1,True,True,,0.9752851401701892,2901230,2018-06-05,False,15,66,False
4,66,False,3,True,False,,0.9799789251844047,5125,2017-11-29,False,37,73,False
1,812,False,12,True,False,,0.9765564721941955,58800,2017-12-22,False,3,74,False
2,7,False,5,True,False,,0.9754601226993865,19804,2018-01-24,False,4,47,False
2,158,False,1,True,False,,0.9497206703910615,176254,2018-02-01,False,29,39,False
0,147,False,7,True,False,,0.9787878787878788,15594,2018-02-02,False,11,51,False
3,2993,False,8,True,False,,0.8816401062416999,133394,2018-05-05,False,4,53,False
4,1125,False,14,True,False,,0.9734412795576838,29693,2018-02-17,False,24,69,False
2,2419,False,20,True,False,,0.911648177496038,14620,2018-04-24,False,32,19,False
4,156,False,10,True,False,,0.904610492845787,9053,2018-04-18,False,12,47,False
4,14883,False,7,True,True,,0.9836074373788004,461953,2018-01-21,False,15,36,False
2,23395,False,5,True,False,,0.9932624042155226,221934,2017-12-14,False,23,58,False
2,1633,False,3,True,True,,0.9649618966977138,922215,2018-05-22,False,20,52,False
1,6844,False,9,True,False,,0.9751128730316044,55663,2017-12-27,False,1,40,False
4,2794,False,8,True,True,,0.9407993966817496,375487,2017-11-18,False,33,72,False
2,869,False,3,True,False,,0.9259036144578313,6691,2017-11-16,False,11,93,False
2,20494,False,6,True,False,,0.9654914147737436,86628,2017-12-08,False,24,46,False
2,1423,False,3,True,False,,0.9094730035564177,6635,2018-01-02,False,13,67,False
2,2753,False,8,True,False,,0.9642775009582215,61783,2018-01-17,False,25,30,False
3,2019,False,7,True,False,,0.9132957424205279,44206,2017-12-12,False,17,53,False
2,852,False,5,True,False,,0.9875845800484201,35170,2017-11-09,False,36,53,False
2,388,False,6,True,False,,0.9011976047904192,8507,2018-01-03,False,1,80,False
2,226,False,9,True,False,,0.981271946937183,7968,2017-12-19,False,13,86,False
4,807,False,1,True,False,,0.9185124974598659,1095157,2018-04-21,False,21,83,False
1,8,False,3400,True,False,,0.9875,174,2008-08-07,False,14,32,False
0,1827,False,8,True,False,,0.9830186288176403,41504,2017-11-13,False,14,48,False
2,4219,False,5,True,False,,0.947417242633685,270346,2018-04-17,False,43,81,False
1,646,False,10,True,False,,0.9083538949594642,33497,2018-02-23,False,4,52,False
0,48269,False,10,True,True,,0.9581659922285595,3232059,2018-02-15,False,22,35,False
